ax_axis,ay_axis,az_axis,magn_z,x_axis,y_axis,z_axis,activity_type
0,0,0,0,2,1,-1,pause
0,0,0,0,-4,0,-2,pause
0,0,0,0,-3,0,2,pause
0,0,0,0,-3,0,2,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-2,-2,1,pause
0,0,0,0,-3,0,4,pause
0,0,0,0,-3,0,4,pause
0,0,0,0,-3,0,1,pause
0,0,0,0,-3,0,1,pause
0,0,0,0,-3,-2,1,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,4,-4,-2,pause
0,0,0,0,4,-4,-2,pause
0,0,0,0,1,-1,-2,pause
0,0,0,0,59,-3,-4,pause
0,1,1,0,59,-3,-4,pause
0,0,0,0,30,-4,-14,pause
0,2,2,0,30,-4,-14,pause
0,1,1,0,44,-8,-5,pause
0,1,1,0,38,-3,0,pause
0,1,1,0,38,-3,0,pause
0,1,1,0,5,3,-6,pause
0,1,1,0,5,3,-6,pause
0,0,0,0,-7,3,-2,pause
0,1,0,0,-3,4,-1,pause
0,0,0,0,-3,4,-1,pause
0,0,0,0,-7,5,-1,pause
0,0,0,0,-7,5,-1,pause
0,0,0,0,3,-2,-1,pause
0,0,0,0,-3,-1,-3,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
0,0,0,0,1,5,4,pause
-2,-1,0,0,-12,14,-11,pause
-1,0,0,0,-12,14,-11,pause
-1,0,0,0,-9,12,-19,pause
0,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
-1,0,0,0,-3,17,-21,pause
0,0,-1,0,-4,3,-5,pause
0,0,-1,0,-4,3,-5,pause
0,0,0,0,-9,9,-3,pause
0,0,0,0,-9,9,-3,pause
0,0,-1,0,-33,8,1,pause
0,-1,-1,0,-33,7,3,pause
0,-1,-1,0,-33,7,3,pause
0,0,-1,0,-9,2,-1,pause
0,0,-1,0,-9,2,-1,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-1,-2,1,pause
0,0,0,0,-1,-2,1,pause
0,0,0,0,-3,0,1,pause
0,0,0,0,-3,0,1,pause
0,0,0,0,-3,-1,-1,pause
0,0,0,0,-5,1,1,pause
0,0,0,0,7,1,-1,pause
0,0,0,0,7,1,-1,pause
0,0,0,0,14,-1,-2,pause
0,0,0,0,4,-1,-4,pause
0,0,0,0,4,-1,-4,pause
0,1,1,0,50,-1,-3,pause
0,0,0,0,50,-1,-3,pause
0,1,1,0,30,5,-4,pause
0,0,1,0,25,6,-4,pause
0,1,1,0,25,6,-4,pause
0,0,1,0,-15,1,-1,pause
0,1,1,0,-15,1,-1,pause
0,0,0,0,7,4,2,pause
0,0,0,0,7,4,2,pause
0,0,0,0,1,1,3,pause
0,0,0,0,1,1,3,pause
0,0,0,0,2,2,3,pause
0,0,0,0,-2,1,3,pause
0,0,0,0,-2,1,3,pause
0,0,0,0,-5,-1,2,pause
0,0,0,0,-5,-1,2,pause
0,-1,-1,0,-59,-2,-1,pause
0,0,0,0,12,0,1,pause
0,0,0,0,12,0,1,pause
0,0,0,0,13,-1,3,pause
0,0,0,0,13,-1,3,pause
0,0,0,0,17,-2,6,pause
0,0,0,0,13,-4,0,pause
0,0,0,0,13,-4,0,pause
0,0,0,0,2,-2,3,pause
0,0,0,0,2,-2,3,pause
0,0,0,0,9,-2,3,pause
0,0,0,0,1,-2,2,pause
0,0,0,0,0,-1,2,pause
0,0,0,0,0,-1,2,pause
0,0,0,0,-3,-3,5,pause
0,0,0,0,-4,-4,11,pause
0,0,0,0,-4,-4,11,pause
0,0,0,0,-15,-12,16,pause
0,0,0,0,-15,-12,16,pause
0,-1,0,0,-65,-17,21,pause
0,-1,-1,0,-19,-6,18,pause
0,0,-1,0,-19,-6,18,pause
0,0,0,0,-3,0,15,pause
0,0,-1,0,-3,0,15,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
-1,0,-1,0,-1,-10,14,pause
0,0,0,0,-1,-10,14,pause
0,0,0,0,-3,-2,0,pause
0,0,0,0,-3,-2,0,pause
0,0,0,0,5,-2,0,pause
0,0,0,0,5,-2,0,pause
0,0,0,0,-2,-1,1,pause
0,0,0,0,-2,-2,1,pause
0,0,0,0,0,-2,1,pause
0,0,0,0,0,-2,1,pause
0,0,0,0,3,-2,-1,pause
0,0,0,0,-2,-3,1,pause
0,0,0,0,-2,-3,1,pause
0,0,0,0,0,-2,-1,pause
0,0,0,0,0,-2,-1,pause
0,0,0,0,-6,0,2,pause
0,0,0,0,13,-1,-5,pause
0,0,0,0,13,-1,-5,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,2,0,-2,pause
0,0,0,0,1,-1,-1,pause
0,0,0,0,1,-1,-1,pause
0,0,0,0,-1,-2,2,pause
0,0,0,0,-1,-2,2,pause
0,0,0,0,7,-4,1,pause
0,0,0,0,-1,-2,-2,pause
0,0,0,0,0,0,-2,pause
0,0,0,0,0,0,-2,pause
0,0,0,0,7,-1,-4,pause
0,0,0,0,3,-3,-1,pause
0,0,0,0,3,-3,-1,pause
0,0,0,0,4,-1,-2,pause
0,0,0,0,4,-1,-2,pause
0,0,0,0,4,-1,-2,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-5,1,0,pause
0,0,0,0,-5,1,0,pause
0,0,0,0,-4,-2,1,pause
0,0,0,0,-4,-2,1,pause
0,0,0,0,-4,-1,2,pause
0,0,0,0,-5,3,0,pause
0,0,0,0,-5,3,0,pause
0,0,0,0,-4,2,-2,pause
0,0,0,0,-4,2,-2,pause
0,0,0,0,-3,1,0,pause
0,0,0,0,-2,0,1,pause
0,0,0,0,-2,0,1,pause
0,0,0,0,-2,-1,1,pause
0,0,0,0,-2,-1,1,pause
0,0,0,0,0,-1,-1,pause
0,0,0,0,-6,-1,2,pause
0,0,0,0,0,0,0,pause
0,0,0,0,0,0,0,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-22,0,3,pause
0,0,0,0,-22,0,3,pause
0,0,0,0,1,0,-2,pause
0,0,0,0,1,0,-2,pause
0,0,0,0,1,1,-1,pause
0,0,0,0,0,0,-2,pause
0,0,0,0,0,0,-2,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,0,-4,pause
0,0,0,0,-14,0,3,pause
0,0,0,0,-14,0,3,pause
0,0,0,0,-8,1,-1,pause
0,0,0,0,-8,1,-1,pause
0,0,0,0,1,1,-2,pause
0,0,0,0,3,1,-3,pause
0,0,0,0,3,1,-3,pause
0,0,0,0,0,2,-2,pause
0,0,0,0,4,2,-3,pause
0,0,0,0,1,1,-2,pause
0,0,0,0,1,1,-2,pause
0,0,0,0,2,1,-2,pause
0,0,0,0,2,1,-2,pause
0,0,0,0,4,2,-1,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-5,-1,1,pause
0,0,0,0,0,1,1,pause
0,0,0,0,0,1,1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-3,1,-1,pause
0,0,0,0,-3,2,-1,pause
0,0,0,0,-3,2,-1,pause
0,0,0,0,2,3,-3,pause
0,0,0,0,2,3,-3,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,2,-2,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,1,0,0,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,0,1,-2,pause
0,0,0,0,0,1,-2,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,-5,0,0,pause
0,0,0,0,1,0,-2,pause
0,0,0,0,1,0,-2,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,5,0,-2,pause
0,0,0,0,5,0,-2,pause
0,0,0,0,2,0,-2,pause
0,0,0,0,2,0,-2,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,0,1,0,pause
0,0,0,0,0,1,0,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-10,-1,3,pause
0,0,0,0,2,2,-3,pause
0,0,0,0,2,2,-3,pause
0,0,0,0,-1,-2,-1,pause
0,0,0,0,-1,-2,-1,pause
0,0,0,0,-1,1,-1,pause
0,0,0,0,-6,-1,2,pause
0,0,0,0,4,0,-1,pause
0,0,0,0,4,0,-1,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-4,-2,1,pause
0,0,0,0,-4,-2,1,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,-2,-1,2,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,1,-1,2,pause
0,0,0,0,1,-1,2,pause
0,0,0,0,-5,0,3,pause
0,0,0,0,0,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-1,-1,0,pause
0,0,0,0,-1,-1,0,pause
0,0,0,0,-3,-1,-1,pause
0,0,0,0,-3,-1,-1,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,-3,-2,4,pause
0,0,0,0,-3,-2,4,pause
0,0,0,0,-9,-2,5,pause
0,0,0,0,-9,-2,5,pause
0,0,0,0,-3,-3,2,pause
0,0,0,0,-3,-3,3,pause
0,0,0,0,-3,-3,3,pause
0,0,0,0,-4,-2,3,pause
0,0,0,0,-4,-2,3,pause
0,0,0,0,1,0,-2,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,0,-1,0,pause
0,0,0,0,0,-1,0,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,0,-1,0,pause
0,0,0,0,0,-1,0,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,0,0,0,1,-1,0,pause
0,-1,-1,0,2,-1,-3,pause
0,0,-1,0,2,-1,-3,pause
0,-1,0,0,-3,1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,1,0,-1,pause
0,0,0,0,1,0,-1,pause
0,0,0,0,-5,0,1,pause
0,0,0,0,-5,-1,2,pause
0,0,0,0,-5,-1,2,pause
0,0,0,0,-7,-2,3,pause
0,0,0,0,-7,-2,3,pause
0,0,0,0,-10,-1,3,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,9,-4,1,pause
0,0,0,0,9,-4,1,pause
0,0,0,0,-2,-3,7,pause
0,0,0,0,0,-2,2,pause
0,0,0,0,-3,-1,5,pause
0,0,0,0,-3,-1,5,pause
0,0,0,0,2,0,-1,pause
0,0,0,0,3,1,1,pause
0,0,0,0,3,1,1,pause
0,0,0,0,8,0,-1,pause
0,0,0,0,8,0,-1,pause
0,0,0,0,3,-2,3,pause
0,0,0,0,5,-2,3,pause
0,0,0,0,5,-2,3,pause
0,0,0,0,48,-3,4,pause
0,1,1,0,48,-3,4,pause
0,1,0,0,17,-5,6,pause
0,0,0,0,4,-1,4,pause
0,0,0,0,4,-1,4,pause
0,1,0,0,4,-1,4,pause
0,0,0,0,-4,-2,-1,pause
0,0,0,0,3,0,-1,pause
0,0,0,0,3,0,-1,pause
0,0,0,0,2,-1,-2,pause
0,0,0,0,2,-1,-2,pause
0,0,0,0,-4,3,0,pause
0,0,0,0,-2,0,-2,pause
0,0,0,0,-2,0,-2,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-4,1,-1,pause
0,0,0,0,-2,2,1,pause
0,0,0,0,-2,2,1,pause
0,0,0,0,-4,-1,1,pause
0,0,0,0,-4,-1,1,pause
0,0,0,0,0,-1,1,pause
0,0,0,0,-2,0,0,pause
0,0,0,0,2,1,0,pause
0,0,0,0,2,1,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-6,0,1,pause
0,0,0,0,-6,0,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,0,0,0,pause
0,0,0,0,0,0,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-2,-2,1,pause
0,0,0,0,-2,-2,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-4,0,-1,pause
0,0,0,0,-9,-6,1,pause
0,0,0,0,-9,-6,1,pause
0,0,0,0,-2,-1,3,pause
0,0,0,0,-2,-1,3,pause
0,0,0,0,-1,-2,-1,pause
0,0,0,0,-1,-2,-1,pause
0,0,0,0,-1,-2,-1,pause
0,1,0,0,-13,0,2,pause
0,0,0,0,-2,5,-39,pause
0,0,0,0,12,1,5,pause
0,0,0,0,12,1,5,pause
0,0,0,0,9,-2,-2,pause
0,0,0,0,9,-2,-2,pause
0,0,0,0,16,-2,-1,pause
0,0,0,0,16,-2,-1,pause
0,1,1,0,55,-8,-11,pause
0,3,1,0,55,-8,-11,pause
0,1,0,0,26,-15,2,pause
0,2,0,0,54,-3,5,pause
0,1,0,0,54,-3,5,pause
0,2,0,0,71,-1,2,pause
0,2,0,0,71,-1,2,pause
0,2,0,0,56,1,0,pause
0,2,0,0,28,2,1,pause
0,2,0,0,28,2,1,pause
0,2,0,0,19,2,1,pause
0,1,0,0,19,2,1,pause
0,1,0,0,0,2,2,pause
0,1,0,0,4,4,-1,pause
0,1,0,0,4,4,-1,pause
0,1,0,0,-12,3,0,pause
0,0,0,0,-12,3,0,pause
0,0,0,0,-1,1,1,pause
0,0,0,0,-8,-1,1,pause
0,0,0,0,-11,0,1,pause
0,0,0,0,-11,0,1,pause
0,0,0,0,-6,-3,1,pause
0,0,0,0,-5,2,-1,pause
0,0,0,0,-5,2,-1,pause
0,0,0,0,-6,0,-2,pause
0,0,0,0,-6,0,-2,pause
0,0,0,0,-9,0,-1,pause
0,0,0,0,-19,-2,7,pause
0,0,0,0,-19,-2,7,pause
0,-1,0,0,-28,-6,9,pause
0,-1,0,0,-28,-6,9,pause
0,0,0,0,-6,2,8,pause
0,0,0,0,-7,2,11,pause
0,0,0,0,-7,2,11,pause
0,0,0,0,-5,-1,13,pause
0,-1,0,0,-5,-1,13,pause
0,0,0,0,-1,7,15,pause
0,0,0,0,6,5,12,pause
0,0,0,0,16,9,11,pause
0,0,0,0,16,9,11,pause
0,0,0,0,13,10,10,pause
0,0,0,0,26,9,7,pause
0,1,0,0,26,9,7,pause
0,0,0,0,11,6,8,pause
0,0,0,0,11,6,8,pause
0,1,0,0,23,3,6,pause
0,1,0,0,18,3,8,pause
0,1,0,0,18,3,8,pause
0,0,0,0,4,4,6,pause
0,0,0,0,4,4,6,pause
0,0,0,0,-5,4,5,pause
0,0,0,0,-19,-2,6,pause
0,0,0,0,-4,1,2,pause
0,0,0,0,-4,1,2,pause
0,0,0,0,-9,1,3,pause
0,0,0,0,-10,-1,4,pause
0,0,0,0,-10,-1,4,pause
0,0,0,0,-9,-6,6,pause
0,0,0,0,-9,-6,6,pause
0,0,0,0,-9,2,4,pause
0,0,0,0,-26,-1,11,pause
0,-1,0,0,-26,-1,11,pause
0,0,0,0,-4,4,15,pause
0,-1,0,0,-4,4,15,pause
0,0,0,0,0,4,11,pause
0,0,0,0,2,2,3,pause
0,0,0,0,2,2,3,pause
0,0,0,0,29,-1,-5,pause
0,1,0,0,29,-1,-5,pause
0,0,0,0,-2,-2,-2,pause
0,0,0,0,6,-1,-2,pause
0,0,0,0,-7,-4,0,pause
0,0,0,0,-7,-4,0,pause
0,0,0,0,0,0,-2,pause
0,0,0,0,-2,-1,1,pause
0,0,0,0,-2,-1,1,pause
0,0,0,0,-5,1,1,pause
0,0,0,0,-5,1,1,pause
0,0,0,0,-5,0,2,pause
0,0,0,0,1,1,1,pause
0,0,0,0,1,1,1,pause
0,0,0,0,-8,-1,1,pause
0,0,0,0,-8,-1,1,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-4,-1,1,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-3,-1,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,3,0,-1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-1,-1,0,pause
0,0,0,0,-1,-1,0,pause
0,0,0,0,-3,0,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,-5,0,2,pause
0,0,0,0,-2,2,2,pause
0,0,0,0,-2,2,2,pause
0,0,0,0,-3,1,2,pause
0,0,0,0,-3,1,2,pause
0,0,0,0,-4,0,2,pause
0,0,0,0,-4,0,2,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-3,-1,1,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,-4,0,1,pause
0,0,0,0,-1,0,0,pause
0,0,0,0,1,0,0,pause
0,0,0,0,1,0,0,pause
0,0,0,0,-9,-1,2,pause
0,0,0,0,-9,-1,2,pause
0,0,0,0,1,1,0,pause
0,0,0,0,-31,-1,6,pause
0,0,0,0,-31,-1,6,pause
0,-2,0,0,-127,-7,15,pause
0,-3,-1,0,-127,-7,15,pause
0,-3,-1,0,-148,-9,9,pause
0,-3,-1,0,-69,-4,5,pause
0,-3,-1,0,-69,-4,5,pause
0,-3,-2,0,-30,-6,20,pause
0,-3,-1,0,-74,-8,8,pause
0,-3,-1,0,-74,-8,8,pause
0,-1,-1,0,17,-3,2,pause
0,-1,0,0,21,3,-2,pause
0,-1,0,0,21,3,-2,pause
0,-1,0,0,12,0,-1,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,0,0,0,90,4,-2,pause
0,4,1,0,-175,-4,7,pause
0,-1,1,0,-175,-4,7,pause
0,3,0,0,-151,4,16,pause
1,-4,0,0,-151,4,16,pause
0,1,0,0,74,15,10,pause
0,-2,0,0,74,15,10,pause
0,-1,0,0,-41,2,-4,pause
0,-1,0,0,-94,-7,-8,pause
0,-1,0,0,-94,-7,-8,pause
0,-2,0,0,-91,-3,-4,pause
0,-2,0,0,-91,-3,-4,pause
0,-2,-1,0,-71,-4,-2,pause
0,-2,0,0,-22,0,4,pause
0,-1,0,0,61,2,14,pause
0,0,0,0,61,2,14,pause
0,0,0,0,43,-2,5,pause
0,1,0,0,52,4,-4,pause
0,1,0,0,52,4,-4,pause
0,1,0,0,27,6,-4,pause
0,0,0,0,27,6,-4,pause
0,1,0,0,22,1,-15,pause
0,1,0,0,0,2,-20,pause
0,1,0,0,0,2,-20,pause
0,1,0,0,6,-2,-23,pause
0,1,0,0,6,-2,-23,pause
0,1,0,0,5,-6,-28,pause
0,1,0,0,11,-7,-25,pause
0,0,0,0,11,-7,-25,pause
0,0,0,0,-7,-9,-24,pause
1,0,0,0,-7,-9,-24,pause
1,-1,0,0,-34,-10,-24,pause
1,1,0,0,4,-11,-30,pause
0,0,0,0,4,-14,-23,pause
1,0,0,0,4,-14,-23,pause
1,0,0,0,-2,-14,-11,pause
1,0,0,0,0,-4,-8,pause
1,0,0,0,0,-4,-8,pause
0,0,0,0,-10,9,-4,pause
0,0,0,0,-10,9,-4,pause
0,0,0,0,0,0,0,pause
0,0,0,0,-4,-1,-3,pause
0,0,0,0,-4,-1,-3,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,5,2,-1,pause
0,0,0,0,2,-1,-3,pause
0,0,0,0,2,-1,-3,pause
0,0,0,0,-1,-5,3,pause
0,0,0,0,-1,-5,3,pause
0,0,0,0,-4,-4,5,pause
0,0,0,0,0,-7,4,pause
0,0,0,0,0,-7,4,pause
0,0,0,0,-16,-9,5,pause
0,0,0,0,-5,-6,0,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,1,4,-7,pause
0,0,0,0,1,4,-7,pause
0,0,0,0,0,-2,-5,pause
0,0,0,0,-1,-3,2,pause
0,0,0,0,-1,-3,2,pause
0,0,0,0,0,-3,-8,pause
0,0,0,0,0,-3,-8,pause
0,0,0,0,-1,1,-3,pause
0,0,0,0,0,-1,-4,pause
0,0,0,0,0,-1,-4,pause
0,0,0,0,-5,1,5,pause
0,0,0,0,-5,1,5,pause
0,0,0,0,-6,0,2,pause
0,0,0,0,-4,-3,3,pause
0,0,0,0,-4,-3,3,pause
0,0,0,0,-5,1,7,pause
0,0,0,0,-8,0,5,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,-3,-3,1,pause
0,0,0,0,-3,-3,1,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,1,-1,pause
0,0,0,0,-3,1,-1,pause
0,0,0,0,-1,-3,0,pause
0,0,0,0,-2,-3,4,pause
0,0,0,0,-2,-3,4,pause
0,0,0,0,-2,0,-1,pause
0,0,0,0,-2,0,-1,pause
0,0,0,0,-2,1,-1,pause
0,0,0,0,-1,0,-4,pause
0,0,0,0,-1,0,-4,pause
0,0,0,0,-4,-1,-3,pause
0,0,0,0,-4,-1,-3,pause
0,0,0,0,0,-3,-2,pause
0,0,0,0,-1,-4,0,pause
0,0,0,0,-4,0,2,pause
0,0,0,0,-4,0,2,pause
0,0,0,0,-7,5,-2,pause
0,0,0,0,-2,-1,-4,pause
0,0,0,0,-2,-1,-4,pause
0,0,0,0,-3,2,3,pause
0,0,0,0,-3,-2,2,situps
0,0,0,0,-3,-2,2,situps
0,0,0,0,-2,-2,1,situps
0,0,0,0,-2,-2,1,situps
0,0,0,0,-1,-2,1,situps
0,0,0,0,-2,-2,0,situps
0,0,0,0,-2,-2,0,situps
0,0,0,0,-2,0,0,situps
0,0,0,0,-2,0,0,situps
0,0,0,0,-6,4,4,situps
0,0,0,0,-6,4,4,situps
0,0,0,0,-1,-3,-5,situps
0,0,0,0,-1,-3,-5,situps
0,0,0,0,-3,-1,1,situps
0,0,0,0,-2,0,-3,situps
0,0,0,0,-2,0,-3,situps
0,0,0,0,-3,-5,3,situps
0,0,0,0,-3,-5,3,situps
0,0,0,0,-3,-3,2,situps
0,0,0,0,-2,1,2,situps
0,0,0,0,-2,1,2,situps
0,0,0,0,-3,-1,3,situps
0,0,0,0,-3,-1,3,situps
0,0,0,0,-2,1,2,situps
0,0,0,0,-3,0,4,situps
0,0,0,0,-3,0,4,situps
0,0,0,0,-4,0,-1,situps
0,0,0,0,-4,0,-1,situps
0,0,0,0,-1,-7,2,situps
0,0,0,0,-2,-4,8,situps
0,0,0,0,-9,-7,6,situps
0,0,0,0,-9,-7,6,situps
0,-1,0,0,-5,-2,11,situps
0,0,0,0,-4,-3,0,situps
0,0,0,0,-4,-3,0,situps
0,0,0,0,1,0,2,situps
0,0,0,0,1,0,2,situps
0,0,0,0,-5,13,8,situps
0,0,0,0,-6,5,7,situps
0,0,0,0,-6,5,7,situps
0,0,0,0,-1,1,11,situps
0,0,0,0,-1,1,11,situps
0,0,0,0,-2,1,-8,situps
0,0,0,0,-9,4,-2,situps
0,0,0,0,-9,4,-2,situps
0,0,0,0,0,7,-2,situps
0,0,0,0,0,7,-2,situps
0,0,0,0,-16,-1,-4,situps
0,0,0,0,-16,-1,-4,situps
0,0,0,0,3,1,0,situps
0,0,0,0,3,1,0,situps
0,0,0,0,-5,6,3,situps
0,0,0,0,-2,4,8,situps
0,0,0,0,-2,4,8,situps
0,0,0,0,-6,-3,5,situps
0,0,0,0,-6,-3,5,situps
0,0,0,0,-9,-1,6,situps
0,0,0,0,-4,-5,-2,situps
0,0,0,0,-4,-5,-2,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
0,0,0,0,-3,-3,-1,situps
-3,5,1,0,-2,1,-4,situps
-4,2,1,0,-2,85,-33,situps
-4,2,-1,0,-72,94,-25,situps
-5,0,-1,0,-65,131,-19,situps
-5,-1,0,0,-65,131,-19,situps
-5,0,-2,0,-9,172,-9,situps
-3,-1,-3,0,-86,130,-3,situps
-3,-1,-3,0,-86,130,-3,situps
0,-1,-2,0,-90,106,1,situps
-2,-2,0,0,-139,62,17,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
-3,-2,1,0,-98,35,77,situps
