x_axis,y_axis,z_axis,ax_axis,ay_axis,az_axis,activity_type
-53,22,-1,0,-1,-1,situps
-17,20,3,0,0,-2,situps
-22,32,3,0,-1,-4,situps
12,60,0,-1,-1,-1,situps
-34,55,-11,-1,-1,-3,situps
0,84,-9,-1,0,-1,situps
22,76,-9,-2,0,-1,situps
-31,96,-8,-2,-1,-2,situps
-22,103,-17,-2,0,0,situps
-13,103,-12,-2,-1,-3,situps
-34,117,-18,-1,0,-1,situps
-61,106,-14,-1,-1,-1,situps
-57,114,-15,1,0,0,situps
-50,97,-8,-2,0,-1,situps
-80,89,3,-1,0,-2,situps
-102,89,-4,0,0,1,situps
-104,69,6,-2,-1,0,situps
-78,74,11,-1,-1,0,situps
-75,56,14,-2,-1,1,situps
-100,33,19,0,-2,-1,situps
-58,31,6,0,-1,0,situps
-62,11,4,-1,-1,-1,situps
-67,0,22,-2,-2,0,situps
-143,-21,34,-1,-1,-1,situps
-101,-28,20,1,-2,-2,situps
-4,-17,-5,0,-1,-2,situps
46,-12,-20,-1,-1,-1,situps
43,-23,-30,-1,0,1,situps
33,-26,-30,0,-1,1,situps
66,-45,-40,0,-1,1,situps
105,-68,-47,1,0,1,situps
94,-81,-53,1,1,1,situps
76,-95,-48,1,0,1,situps
82,-103,-48,2,0,0,situps
96,-107,-50,2,0,0,situps
100,-119,-36,1,1,-1,situps
85,-126,-27,1,1,0,situps
63,-125,-20,0,1,-1,situps
46,-121,-11,0,1,-1,situps
18,-108,4,0,2,-1,situps
46,-88,7,1,1,0,situps
74,-72,8,1,1,1,situps
44,-55,7,0,2,1,situps
53,-31,-5,2,1,3,situps
48,-29,6,1,2,2,situps
43,-5,18,3,2,3,situps
42,-2,17,2,1,4,situps
-15,0,0,1,2,3,situps
12,2,4,1,0,3,situps
52,1,6,1,2,4,situps
-63,0,1,1,1,1,situps
-13,14,6,1,0,1,situps
11,19,0,0,1,2,situps
-10,19,0,0,0,1,situps
8,10,-2,1,0,0,situps
-21,12,-1,0,0,-2,situps
-18,27,-5,0,0,-1,situps
-17,31,-7,-1,0,-3,situps
-43,48,-4,-1,-1,-4,situps
-2,72,-17,-1,0,-1,situps
-79,67,-13,-2,-1,-2,situps
-106,102,-4,-2,-2,-3,situps
-19,97,7,-3,-1,1,situps
-100,98,11,-1,-1,-4,situps
-27,117,22,-1,-3,0,situps
-11,106,25,-1,-1,-2,situps
-64,114,17,-1,0,0,situps
-127,93,23,-1,-1,-2,situps
-101,97,23,0,-1,-3,situps
-58,92,23,0,0,-1,situps
-60,84,31,-1,-1,-1,situps
-53,76,13,1,-1,-1,situps
-64,72,4,-1,0,0,situps
-66,64,4,-1,-1,-1,situps
1,54,4,-2,-1,0,situps
-47,33,5,-1,0,-1,situps
-89,30,1,-1,-1,-1,situps
-85,17,6,-1,-1,-1,situps
-23,17,14,-2,-1,-1,situps
-14,4,19,-1,0,1,situps
-1,-16,14,0,1,-1,situps
-17,-7,-1,0,0,-1,situps
35,-8,-13,-1,0,-1,situps
42,-17,-11,-2,0,-1,situps
38,-24,-14,0,0,1,situps
9,-35,-20,0,-1,1,situps
48,-44,-28,1,-1,1,situps
61,-67,-31,1,0,1,situps
58,-81,-33,1,0,1,situps
60,-101,-32,1,0,1,situps
64,-106,-39,1,0,0,situps
70,-120,-45,1,1,0,situps
69,-115,-44,1,0,-1,situps
89,-120,-33,1,1,0,situps
73,-107,-19,0,1,-1,situps
65,-103,-12,0,1,0,situps
71,-93,-4,1,2,0,situps
87,-74,-2,1,1,0,situps
216,-62,-1,1,2,1,situps
112,-46,27,0,2,1,situps
103,-27,23,1,2,2,situps
-10,-7,27,1,2,4,situps
-47,-15,15,2,1,3,situps
25,-14,14,1,2,3,situps
10,-19,11,1,1,4,situps
-35,-12,-3,1,0,2,situps
-15,-7,-4,1,1,2,situps
15,2,-11,1,1,1,situps
-7,6,-12,2,1,2,situps
3,7,-10,0,1,0,situps
-26,20,1,0,1,-1,situps
-31,33,-1,0,-1,0,situps
-36,28,-13,-1,-1,-2,situps
-51,48,-13,-1,-1,-3,situps
-43,55,-8,-2,-1,-2,situps
-106,89,-13,-1,-1,-3,situps
-70,106,-3,-3,-1,0,situps
-118,105,19,-3,-1,-3,situps
-79,134,38,-2,-3,1,situps
-4,117,17,-2,0,-2,situps
-40,143,33,-2,-2,-1,situps
19,126,19,-4,-1,0,situps
-124,112,27,-3,-1,-2,situps
-57,102,32,0,-2,1,situps
-85,81,28,-1,-1,-2,situps
-38,75,27,1,-1,-1,situps
-82,57,20,2,0,-1,situps
-79,56,11,2,-1,-2,situps
-45,47,2,1,0,-1,situps
-58,27,-5,2,-1,-2,situps
-11,25,-18,1,0,0,situps
-74,-2,-19,0,0,-1,situps
-95,-15,-18,0,-1,-2,situps
-71,-14,-11,-1,-1,-2,situps
-43,-4,3,-2,-1,-1,situps
-31,-3,14,-2,-1,-1,situps
-21,0,14,0,0,-1,situps
7,10,7,0,0,-1,situps
49,13,7,-1,0,0,situps
40,-3,-4,-1,-1,0,situps
31,-12,-12,-1,-1,0,situps
48,-16,-26,-1,0,2,situps
23,-35,-33,1,-1,2,situps
57,-52,-41,1,-1,1,situps
73,-74,-46,1,0,2,situps
53,-97,-57,1,-1,1,situps
75,-107,-66,1,0,1,situps
87,-119,-63,1,0,0,situps
74,-124,-57,1,1,-1,situps
84,-123,-48,2,1,-1,situps
98,-118,-32,1,1,-1,situps
153,-102,-7,1,1,1,situps
100,-126,13,-1,2,1,situps
26,-118,1,0,1,-1,situps
41,-95,3,1,3,1,situps
56,-75,11,1,1,1,situps
73,-61,13,1,2,0,situps
-27,-42,13,3,1,2,situps
43,-13,2,2,1,2,situps
33,-4,-2,2,1,3,situps
39,5,-5,1,1,4,situps
-3,11,-12,2,2,5,situps
-2,7,-7,1,2,2,situps
18,9,-1,1,0,2,situps
-17,1,-4,1,2,3,situps
-44,5,-7,0,1,0,situps
20,26,0,0,0,2,situps
-6,22,-2,0,0,0,situps
17,32,-4,-1,0,1,situps
-29,26,-10,0,0,-1,situps
18,42,-1,0,0,-1,situps
-34,43,-4,-1,0,-2,situps
-48,51,-1,-1,-1,-2,situps
-53,59,4,-1,0,-3,situps
-44,74,6,-2,-1,-1,situps
-76,73,-1,-2,-1,-3,situps
-26,92,6,-1,-1,0,situps
-45,80,20,-2,-1,-3,situps
-108,98,21,-2,-1,-4,situps
-61,104,13,-1,-2,0,situps
-53,92,19,-1,-1,-5,situps
-40,115,21,-1,-1,0,situps
-62,85,22,-1,-1,-1,situps
-112,91,12,1,0,-2,situps
-96,90,16,-1,-1,0,situps
-82,67,28,-1,-1,-2,situps
-53,79,19,0,-1,-1,situps
-66,60,17,-1,0,1,situps
-79,47,26,-1,-2,-1,situps
-80,35,28,-1,-1,1,situps
-129,16,30,-1,-1,-1,situps
-95,19,34,-1,-2,-1,situps
-39,17,29,-1,-1,0,situps
-54,11,27,-1,-1,0,situps
-77,-4,12,0,-1,0,situps
6,-6,-5,0,-1,-1,situps
97,-4,-23,0,-1,0,situps
127,-16,-32,0,0,1,situps
51,-45,-39,1,0,1,situps
61,-62,-54,1,0,1,situps
91,-76,-61,1,0,1,situps
99,-92,-66,1,0,1,situps
86,-112,-68,1,0,0,situps
91,-116,-64,0,1,0,situps
80,-127,-53,0,1,-1,situps
93,-122,-51,0,1,-1,situps
87,-117,-38,0,1,-1,situps
61,-117,-30,1,1,-1,situps
75,-98,-16,0,2,0,situps
47,-95,-10,2,2,0,situps
45,-80,-10,3,3,-1,situps
12,-44,24,2,3,1,situps
41,-34,29,1,0,3,situps
59,-16,14,1,1,3,situps
26,-30,4,1,0,4,situps
14,-23,3,1,2,2,situps
3,-17,2,2,1,4,situps
20,-7,-1,1,2,2,situps
-21,12,-2,2,-1,4,situps
45,2,-6,1,2,4,situps
-24,10,9,1,0,1,situps
1,14,13,1,0,3,situps
-36,11,2,0,0,0,situps
14,24,4,0,0,-1,situps
15,23,-2,-1,0,0,situps
-27,32,-3,0,0,-2,situps
29,34,2,0,0,-1,situps
-22,31,-4,0,0,-2,situps
-20,45,4,-1,0,-1,situps
-50,40,-4,-1,-1,-3,situps
-22,57,-3,-1,-1,-2,situps
-53,64,3,-1,0,-2,situps
-26,81,-3,-2,-1,-2,situps
-67,93,2,-2,-1,-3,situps
-2,105,6,-2,-1,0,situps
-67,85,2,-2,0,-3,situps
-117,107,7,0,0,-2,situps
-33,105,14,-1,-1,-1,situps
-51,101,17,0,-1,-3,situps
-88,109,11,0,1,0,situps
-116,87,14,0,-1,-1,situps
-88,102,25,-1,-1,-1,situps
-65,82,38,-1,-1,0,situps
-62,86,35,-1,-2,2,situps
-51,58,34,-2,-1,1,situps
-96,30,40,-2,-1,0,situps
-121,10,43,-1,-1,-1,situps
-39,17,37,-1,-2,0,situps
-182,-2,16,-1,1,2,situps
-152,-25,14,-1,-3,-3,situps
64,-11,-14,0,-2,-2,situps
124,-15,-38,0,1,0,situps
62,-30,-45,-1,0,0,situps
31,-45,-55,-1,-1,0,situps
50,-62,-60,0,0,1,situps
51,-73,-61,1,0,1,situps
73,-84,-69,2,0,1,situps
81,-95,-73,2,0,0,situps
92,-104,-77,2,1,0,situps
97,-109,-73,1,1,0,situps
108,-118,-54,1,1,0,situps
76,-119,-42,1,1,-1,situps
47,-105,-27,0,1,-1,situps
87,-99,-17,1,1,0,situps
53,-79,-3,0,2,0,situps
53,-67,-7,2,1,1,situps
67,-58,-2,2,2,2,situps
69,-38,12,1,0,1,situps
96,-26,11,1,2,3,situps
-13,-19,12,0,1,1,situps
49,-13,0,1,1,5,situps
-11,-22,-1,1,1,4,situps
26,-6,2,1,1,4,situps
28,-7,-9,1,1,4,situps
-10,-4,-17,1,0,3,situps
-30,0,-19,1,1,1,situps
-11,22,-13,1,1,2,situps
-4,25,-2,0,0,0,situps
-5,26,-13,0,1,0,situps
-40,32,-9,0,0,-2,situps
29,52,1,-1,0,-1,situps
-33,50,0,0,1,-2,situps
-22,74,12,-1,-1,-2,situps
-21,79,14,-2,-1,-1,situps
-55,93,10,-2,0,-2,situps
-56,102,14,-2,-1,-1,situps
-24,105,19,-3,-1,-2,situps
-53,105,18,-2,-1,-2,situps
-57,110,19,-2,-1,-2,situps
-45,107,21,-1,-1,-1,situps
-72,99,19,0,0,-3,situps
-78,107,21,0,0,-1,situps
-86,95,28,-1,-1,-2,situps
-80,106,24,0,-1,-3,situps
-87,105,17,0,1,0,situps
-109,81,33,0,-2,-2,situps
-43,67,22,1,0,1,situps
-91,41,19,0,-1,1,situps
-109,21,14,-1,-1,0,situps
-131,21,21,-1,-1,-1,situps
-163,-16,20,0,-1,0,situps
-164,-23,15,-1,-2,-2,situps
39,-17,12,-1,-2,-2,situps
119,-4,-1,0,0,-1,situps
84,-2,-11,-1,1,-1,situps
49,-10,-17,-1,0,-1,situps
40,-26,-30,-1,0,0,situps
32,-33,-43,0,0,1,situps
52,-36,-54,0,-1,1,situps
67,-56,-52,0,-1,2,situps
58,-75,-52,1,-1,2,situps
72,-90,-62,2,0,1,situps
89,-105,-66,1,0,1,situps
76,-117,-64,1,0,0,situps
94,-120,-62,1,0,0,situps
90,-128,-45,1,1,-1,situps
76,-117,-32,1,1,-1,situps
88,-114,-24,1,1,-1,situps
75,-104,-11,1,2,0,situps
85,-90,-3,1,1,0,situps
51,-74,7,0,2,0,situps
57,-65,6,2,1,2,situps
35,-42,11,1,2,2,situps
12,-30,7,2,1,3,situps
73,-20,-2,2,2,4,situps
-4,-18,-3,1,1,3,situps
9,-11,3,1,1,4,situps
0,-7,0,1,0,3,situps
-2,-3,-5,1,1,3,situps
-11,8,-3,1,1,2,situps
19,15,0,1,1,4,situps
-26,16,-6,0,1,1,situps
21,32,-1,1,0,3,situps
-15,20,-2,-1,1,-1,situps
9,31,1,0,0,-1,situps
-30,25,-6,-1,1,-1,situps
-27,39,4,0,0,-3,situps
-9,55,15,-1,0,-4,situps
-69,73,5,-2,-1,-2,situps
-41,93,11,-2,-1,-2,situps
-55,96,13,-3,-1,-3,situps
-98,119,14,-2,-2,-2,situps
-48,119,14,-3,0,0,situps
-73,119,36,-2,-2,-4,situps
-32,128,36,0,-2,0,situps
-45,109,27,0,-1,-1,situps
-58,111,37,-1,-1,-1,situps
-77,90,33,0,-1,-1,situps
-82,92,24,0,-1,-2,situps
-73,77,23,0,0,0,situps
-105,62,24,0,-2,-1,situps
-76,54,6,0,0,0,situps
-107,42,11,-1,-1,-1,situps
-82,30,8,-1,-2,-1,situps
-70,26,5,-1,0,-1,situps
-103,21,11,-1,-1,-1,situps
-54,19,8,-1,-2,-1,situps
-18,10,0,-1,-1,1,situps
18,11,-8,-1,0,1,situps
36,-6,-19,0,-2,0,situps
152,-2,-32,-1,0,0,situps
59,-39,-29,-1,0,1,situps
23,-68,-46,1,0,0,situps
65,-83,-57,1,-1,1,situps
85,-92,-61,1,0,0,situps
89,-102,-62,1,0,0,situps
67,-114,-57,1,1,-1,situps
87,-112,-52,1,0,-1,situps
83,-118,-45,1,2,0,situps
50,-108,-35,1,1,-1,situps
73,-104,-21,0,1,0,situps
70,-97,-12,1,1,1,situps
66,-95,-8,1,2,0,situps
75,-81,0,2,1,1,situps
74,-71,2,1,2,2,situps
46,-59,3,1,1,2,situps
64,-50,2,2,2,2,situps
57,-42,1,1,1,3,situps
26,-39,2,2,2,3,situps
-19,-29,11,1,3,2,situps
11,-14,-8,2,-2,3,situps
3,-12,-15,1,4,4,situps
-12,14,-5,1,0,3,situps
17,16,-8,2,1,6,situps
16,18,0,1,1,2,situps
0,14,-2,1,1,3,situps
-10,11,5,0,0,1,situps
-21,15,3,0,0,0,situps
5,10,12,0,0,-2,situps
-2,15,7,0,-1,0,situps
-23,13,-1,0,0,-2,situps
18,16,6,0,-1,-2,situps
-35,17,3,0,0,-2,situps
-15,36,5,-1,-1,-2,situps
-14,41,-2,-1,0,-3,situps
-40,65,-2,-1,-1,-3,situps
6,74,3,-2,0,-2,situps
-46,97,1,-1,-1,-5,situps
-40,113,-9,-1,0,0,situps
-50,100,-6,-1,-2,-2,situps
-29,127,3,-2,-1,-2,situps
-73,116,4,-1,-1,-1,situps
-82,120,1,-1,-1,-2,situps
-70,128,12,-1,-1,-1,situps
-61,116,16,-2,0,-1,situps
-92,125,10,-1,0,0,situps
-108,98,23,-2,-1,1,situps
-93,90,23,-1,-2,1,situps
-75,69,18,-3,-1,2,situps
-128,38,29,-2,-1,1,situps
-119,16,30,-1,-3,-2,situps
-45,22,22,0,-1,0,situps
-185,-14,13,0,-1,0,situps
-28,-11,1,1,-3,-2,situps
90,-14,-22,0,0,0,situps
82,-27,-31,0,1,-1,situps
42,-43,-37,-1,-1,0,situps
74,-59,-39,0,-1,0,situps
88,-75,-45,1,0,1,situps
82,-92,-54,0,0,1,situps
74,-110,-55,1,0,0,situps
89,-120,-59,1,1,0,situps
91,-125,-58,1,1,0,situps
86,-127,-48,1,1,-1,situps
80,-121,-35,2,1,-1,situps
79,-111,-19,1,1,-2,situps
65,-106,-10,1,1,-1,situps
73,-87,0,0,2,0,situps
29,-78,11,1,1,0,situps
68,-63,14,2,1,0,situps
84,-46,9,1,2,2,situps
33,-37,8,2,1,2,situps
48,-17,1,2,3,2,situps
49,-15,-1,0,1,4,situps
-16,-10,-1,1,2,3,situps
35,2,-11,1,2,4,situps
27,3,1,2,1,4,situps
-3,1,3,0,2,4,situps
-44,3,5,1,0,2,situps
-3,5,1,0,1,2,situps
-13,14,-5,1,0,1,situps
0,15,7,1,0,0,situps
-11,20,4,0,0,-1,situps
-19,26,3,0,0,-1,situps
-25,33,-9,-1,-1,-2,situps
-16,46,1,-1,0,-3,situps
-77,65,-9,-1,-1,-4,situps
-40,89,-7,-2,0,-1,situps
-50,80,0,-2,-2,-3,situps
-46,111,-1,-2,-1,-1,situps
-83,115,8,-4,-1,-2,situps
-43,138,16,-2,-2,-1,situps
-19,134,10,-4,-1,0,situps
-62,130,12,-1,-1,-1,situps
-93,116,18,0,-1,-1,situps
-78,112,24,0,-1,-2,situps
-41,108,26,1,0,0,situps
-96,88,28,1,-1,-2,situps
-70,89,29,1,0,-1,situps
-108,50,36,1,0,-1,situps
-133,42,40,0,-1,-1,situps
-136,19,44,0,-1,-1,situps
-152,12,43,-1,-1,-1,situps
-63,14,37,-2,-2,-1,situps
-38,5,19,-2,-1,1,situps
-37,-3,1,-1,-2,0,situps
53,-10,-19,1,0,0,situps
93,-16,-32,0,0,0,situps
87,-39,-39,-1,0,0,situps
55,-60,-44,-1,0,0,situps
53,-70,-56,0,0,0,situps
67,-84,-64,0,0,0,situps
77,-92,-67,0,0,1,situps
55,-105,-72,1,0,1,situps
53,-112,-70,1,0,0,situps
114,-113,-67,2,0,0,situps
81,-114,-60,1,1,0,situps
66,-111,-49,1,1,-1,situps
89,-105,-30,1,1,-1,situps
72,-92,-17,1,2,0,situps
46,-85,-3,0,2,-1,situps
66,-78,5,1,1,0,situps
63,-59,7,1,2,0,situps
65,-41,7,2,1,2,situps
66,-39,13,0,3,2,situps
88,-21,11,1,1,3,situps
27,-25,11,1,2,3,situps
13,-19,5,1,2,4,situps
48,-18,7,1,1,4,situps
-21,-14,6,1,3,4,situps
2,-17,14,1,1,1,situps
-36,1,8,0,1,4,situps
-21,4,0,2,0,1,situps
18,20,2,1,0,2,situps
7,24,1,0,0,1,situps
7,30,-3,1,1,0,situps
-3,27,-1,0,0,-2,situps
-13,36,-3,0,0,-1,situps
-22,41,-2,-1,-1,-2,situps
-27,54,-15,0,0,-2,situps
4,54,-8,-2,-1,-2,situps
-51,74,-24,-1,-1,-1,situps
-19,76,-19,-2,0,-2,situps
-68,98,-17,-2,-1,-2,situps
-4,101,-13,-3,-1,0,situps
-62,95,-13,-2,-1,-3,situps
-54,120,-8,-1,-2,-1,situps
18,98,-5,-1,-1,-2,situps
-17,115,2,0,-1,-1,situps
-77,94,-5,1,0,0,situps
-39,76,-6,0,0,-2,situps
-51,83,4,0,-1,-1,situps
-71,67,13,0,-1,0,situps
-88,58,11,0,0,-2,situps
-78,54,11,-1,0,0,situps
-47,41,12,-2,-1,0,situps
-77,41,4,-2,-1,0,situps
-10,38,6,-2,0,0,situps
-36,24,13,-1,-1,0,situps
-74,7,16,-1,-1,-1,situps
-48,2,16,0,0,-1,situps
-53,4,16,0,-1,-1,situps
-21,8,16,-1,-2,-2,situps
19,12,16,-1,0,-1,situps
4,14,7,0,0,-1,situps
45,8,-4,-1,-1,1,situps
68,-12,-8,0,0,2,situps
7,-36,-8,0,1,2,situps
23,-64,-12,0,-1,2,situps
31,-93,-24,1,0,2,situps
44,-117,-31,1,0,1,situps
81,-128,-33,1,0,0,situps
53,-139,-28,1,1,0,situps
55,-141,-31,1,0,-1,situps
77,-131,-19,2,1,-1,situps
47,-122,-15,1,1,-2,situps
43,-116,-7,1,1,-2,situps
65,-102,-5,1,1,-2,situps
48,-86,-1,-1,1,-1,situps
22,-65,-8,1,1,0,situps
88,-49,4,1,2,1,situps
61,-36,16,1,1,2,situps
27,-33,19,1,2,3,situps
54,-28,20,1,1,3,situps
51,-23,17,1,2,4,situps
3,-21,11,1,2,3,situps
8,-13,11,1,1,3,situps
9,-13,-3,2,1,4,situps
-19,-8,-3,1,2,4,situps
7,12,1,1,0,2,situps
-9,18,-12,1,1,3,situps
-1,18,-15,0,0,0,situps
-5,29,-4,0,1,-1,situps
5,39,-4,0,0,-2,situps
-45,44,-3,0,0,-2,situps
9,53,-3,-1,-1,-1,situps
-29,54,-4,-1,0,-1,situps
-32,64,-13,-1,-1,-1,situps
-31,51,-12,-1,-1,-3,situps
-64,89,-14,-1,-2,-1,situps
-5,73,-1,-2,-1,-2,situps
-92,102,-17,-2,-2,-3,situps
-20,95,-18,-1,-1,0,situps
4,95,-14,-1,-2,-4,situps
-67,110,-20,-1,0,-1,situps
-76,91,-24,1,-1,-2,situps
-33,109,-11,0,-1,-2,situps
-79,102,-17,0,0,0,situps
-103,80,-12,0,-1,-1,situps
-80,90,1,0,0,0,situps
-89,74,1,0,-1,0,situps
-53,63,3,-1,0,-1,situps
-75,59,13,-2,-1,0,situps
-98,35,7,-2,-1,1,situps
-111,12,24,-2,-1,0,situps
-111,5,36,-1,-2,-1,situps
-175,-9,35,-1,-1,1,situps
-95,-16,10,0,-3,-2,situps
54,2,-10,0,0,-2,situps
99,6,-19,0,0,-2,situps
102,-2,-20,-1,1,0,situps
2,-21,-9,-1,1,-1,situps
8,-25,-14,0,-1,0,situps
20,-30,-24,0,-1,1,situps
18,-44,-30,0,-1,1,situps
45,-60,-38,1,-1,1,situps
71,-75,-42,1,0,2,situps
48,-91,-51,1,0,1,situps
74,-104,-53,1,0,0,situps
75,-113,-50,2,0,0,situps
65,-117,-47,2,1,0,situps
75,-114,-33,1,0,-1,situps
69,-108,-21,1,1,-1,situps
50,-101,-13,0,1,-1,situps
71,-84,-7,1,1,-1,situps
87,-71,4,1,1,0,situps
30,-58,20,0,1,2,situps
65,-49,18,1,1,1,situps
81,-29,18,1,1,3,situps
40,-34,4,1,2,3,situps
69,-24,19,0,3,2,situps
-1,-24,15,1,1,2,situps
19,-18,9,2,2,3,situps
32,-11,7,1,2,3,situps
20,-7,5,2,0,2,situps
22,-6,8,1,1,3,situps
-22,-5,-2,1,1,2,situps
14,9,3,0,0,1,situps
-15,19,-10,0,1,2,situps
10,28,-6,1,1,0,situps
20,32,2,0,1,0,situps
-54,32,-2,-1,0,-2,situps
-25,49,4,-1,-1,-1,situps
-10,49,-12,-1,0,-3,situps
-39,71,-14,-1,-2,-2,situps
-45,75,-14,-2,-1,-1,situps
-63,93,-25,-2,-1,-3,situps
-14,98,-18,-3,-1,0,situps
-81,96,-11,-2,-2,-4,situps
-109,131,-16,-1,-1,0,situps
42,106,-6,-1,-1,-1,situps
-4,122,-8,-1,-2,-3,situps
-102,114,-8,0,0,1,situps
-83,96,1,1,-1,-2,situps
-81,94,-2,1,0,1,situps
-81,63,16,1,-1,-1,situps
-97,69,11,0,0,0,situps
-95,34,16,1,0,1,situps
-155,26,19,0,0,-1,situps
-186,5,31,0,-1,-2,situps
-52,10,31,0,-2,-1,situps
-78,15,23,-1,-1,0,situps
-184,-8,14,-2,0,1,situps
-120,-25,5,-1,-3,-3,situps
50,-2,-7,-2,-1,-3,situps
108,1,-9,-2,0,-2,situps
77,-5,-13,0,1,-1,situps
19,-6,-10,0,1,-1,situps
21,-4,-7,0,0,-1,situps
-1,-11,-10,-1,0,0,situps
35,-13,-20,-1,-1,2,situps
50,-27,-32,-1,-1,2,situps
46,-40,-37,0,-1,2,situps
45,-63,-47,1,-1,2,situps
46,-75,-58,2,-1,1,situps
87,-90,-65,2,0,1,situps
90,-102,-55,1,0,0,situps
70,-115,-46,1,1,-1,situps
57,-113,-44,1,1,-1,situps
68,-112,-43,1,1,-1,situps
66,-105,-34,1,1,-1,situps
75,-97,-24,1,1,-1,situps
69,-86,-18,0,1,0,situps
61,-80,0,1,2,-1,situps
44,-68,10,0,1,1,situps
40,-50,4,1,1,1,situps
41,-29,8,1,2,1,situps
97,-17,6,1,1,3,situps
-3,-12,4,1,2,4,situps
14,-4,0,1,1,2,situps
81,5,-6,1,2,6,situps
15,-14,-7,1,2,3,situps
-3,-9,8,1,1,2,situps
-15,-12,4,1,0,3,situps
-26,-1,-3,1,1,1,situps
-14,10,-6,1,0,0,situps
49,22,-7,1,2,2,situps
-24,26,-3,0,1,-2,situps
-12,33,12,-1,0,1,situps
-42,36,12,0,-1,-3,situps
-19,53,6,-1,-1,-1,situps
-23,58,-1,-1,0,-2,situps
-28,60,-2,-1,0,-2,situps
-42,75,7,-1,-1,-3,situps
-24,83,17,-2,-1,-1,situps
-70,96,5,-3,-1,-3,situps
-67,102,-1,-2,-1,0,situps
16,93,7,-2,-1,-3,situps
-74,122,3,-1,-1,0,situps
-33,95,5,0,-1,0,situps
-50,93,6,0,-1,-3,situps
-81,103,12,0,0,0,situps
-65,82,12,1,-1,-1,situps
-79,105,3,0,0,-2,situps
-56,92,11,0,-1,0,situps
-41,80,7,1,-1,-1,situps
-56,77,-3,0,1,2,situps
-119,39,4,-1,-2,-1,situps
-108,27,10,-1,-1,-1,situps
-120,17,12,-1,-1,0,situps
-114,3,17,0,-2,0,situps
-289,-31,21,-1,0,1,situps
-143,-35,24,-1,-5,-4,situps
129,-8,13,0,-1,-3,situps
162,7,1,-1,1,0,situps
85,-8,-11,-1,1,0,situps
35,-23,-22,-1,1,-1,situps
24,-31,-29,-1,0,0,situps
47,-32,-37,0,0,1,situps
33,-44,-45,1,-1,2,situps
69,-60,-50,2,-1,1,situps
93,-76,-54,2,0,2,situps
66,-96,-50,1,0,1,situps
77,-108,-49,1,0,1,situps
86,-121,-44,1,0,0,situps
66,-117,-43,0,0,0,situps
87,-121,-39,1,1,-1,situps
78,-107,-24,0,1,0,situps
69,-105,-16,1,1,-1,situps
74,-91,-5,1,2,0,situps
49,-86,5,2,2,0,situps
64,-73,18,1,1,0,situps
25,-55,14,1,1,1,situps
53,-36,11,1,1,1,situps
55,-23,8,1,1,2,situps
40,-18,-2,2,3,4,situps
24,-10,6,1,1,2,situps
27,-3,5,1,2,5,situps
-46,2,-3,1,1,4,situps
55,-7,-1,1,2,3,situps
-30,10,-10,1,0,2,situps
-31,23,-3,1,1,2,situps
31,29,5,0,1,0,situps
2,29,-5,0,1,2,situps
-29,27,-6,0,-1,-1,situps
9,36,-1,0,0,-1,situps
-7,31,-9,-1,-1,-2,situps
-22,48,-4,-1,0,-2,situps
-54,59,-9,-1,-1,-3,situps
-28,66,-11,-1,-1,-3,situps
-15,82,-12,-2,0,-1,situps
-78,99,-21,-2,-2,-3,situps
-17,102,-15,-2,-1,0,situps
-2,87,-6,-2,-1,-2,situps
-109,113,-18,-1,-1,0,situps
-35,82,-11,-1,-1,-1,situps
-51,100,4,0,-1,-4,situps
-62,108,13,-1,-1,1,situps
-50,85,18,0,-1,-2,situps
-77,98,20,0,0,-1,situps
-45,71,35,-1,0,0,situps
-85,74,41,0,0,-2,situps
-144,69,34,-1,-1,0,situps
-105,37,41,0,0,-1,situps
-140,35,47,0,-1,-1,situps
-203,23,54,-1,-1,0,situps
-221,7,53,0,-1,-1,situps
-226,6,53,0,-2,-1,situps
-199,3,50,-3,-2,-1,situps
-71,-14,35,-1,-3,-1,situps
79,-3,3,0,0,-1,situps
138,-7,-23,0,1,-1,situps
128,-19,-44,-1,1,0,situps
89,-27,-51,-1,1,-1,situps
31,-34,-48,0,1,-1,situps
3,-36,-45,0,1,-1,situps
-4,-34,-44,0,0,-1,situps
16,-30,-47,0,0,-1,situps
40,-26,-48,0,0,-1,situps
41,-19,-45,0,1,-1,situps
13,-16,-41,0,0,0,situps
-1,-4,-36,1,0,-1,situps
0,4,-30,1,0,0,situps
9,14,-17,0,0,0,situps
20,20,-6,0,0,0,situps
6,25,7,0,0,0,situps
4,29,18,0,0,0,situps
-5,28,27,0,0,1,situps
-13,30,35,0,0,1,situps
-14,27,40,0,0,0,situps
-17,23,46,0,0,0,situps
-20,20,49,0,0,0,situps
-28,17,48,0,0,0,situps
-22,15,43,0,0,0,situps
-9,11,36,0,0,0,situps
-16,8,30,0,0,0,situps
-7,7,22,0,0,0,situps
3,6,15,0,0,0,situps
3,3,8,0,0,0,situps
-1,-1,0,0,0,0,situps
-4,-3,-6,0,0,0,situps
1,-4,-13,0,0,0,situps
10,-4,-19,0,0,0,situps
5,-6,-23,0,0,0,situps
3,-6,-26,0,0,0,situps
15,-5,-26,0,0,0,situps
9,-7,-25,0,0,0,situps
5,-6,-25,0,0,0,situps
8,-3,-23,0,0,0,situps
14,-1,-20,0,0,0,situps
21,2,-16,0,0,0,situps
18,3,-10,0,0,0,situps
13,4,-4,0,0,0,situps
